Headline,Source,Published,Team Name,Type,Uploaded By,Video ID,Published Platform,Published URL
Headline_f16d5f5db858,https://obfuscated.source.example/b924599cd8b6983a,No,Unknown,interview,Subhash (moolya),1464420530,,
Headline_ed68f4e47030,https://obfuscated.source.example/1641b88a876c60af,No,Unknown,interview,Subhash (moolya),1875860518,,
Headline_18e3847e6f48,https://obfuscated.source.example/f7e04ac975165a2b,No,Unknown,news bulletin,Ravi Pratap Rai,1992866685,,
Headline_356604de76c8,https://obfuscated.source.example/961f6424e7dd8569,No,Unknown,interview,Subhash (moolya),1131944962,,
Headline_356604de76c8,https://obfuscated.source.example/222e97bb3d47e508,No,Unknown,interview,Subhash (moolya),1241658359,,
Headline_e677f0f39851,https://obfuscated.source.example/13e5cf8e56b932c5,No,Unknown,news bulletin,AB,1198856255,,
Headline_5e9b74263aae,https://obfuscated.source.example/4be0e8c3eb2bfa66,No,Unknown,interview,Subhash (moolya),441921564,,
Headline_7e759bb39282,https://obfuscated.source.example/c94b1f10dea35258,No,Unknown,special reports,Abhishek,1849723251,,
Headline_6122beb386e6,https://obfuscated.source.example/54757eee6b98d895,No,Unknown,interview,Abhishek,662371850,,
Headline_54ca39605b53,https://obfuscated.source.example/4ba450edc46f2221,No,Unknown,interview,Abhishek,105846880,,
Headline_1091213f22c5,https://obfuscated.source.example/3cd07fa500695a5a,No,Unknown,interview,Abhishek,844772793,,
Headline_e40eb10678e1,https://obfuscated.source.example/92a5cad8891d73ec,No,Unknown,interview,Abhishek,321950922,,
Headline_7a4920b23fa6,https://obfuscated.source.example/956d1b21f556a4bd,No,Unknown,special reports,Abhishek,967769498,,
Headline_a92395ebe43d,https://obfuscated.source.example/dfbc3048e0d90f4e,No,Unknown,special reports,Abhishek,957819872,,
Headline_9cdb849e9f42,https://obfuscated.source.example/91e08ee1f40c106f,No,Unknown,special reports,Abhishek,1444734996,,
Headline_70b96b421f81,https://obfuscated.source.example/78cd30dffe8759ea,No,Unknown,special reports,vinay singh,1751899686,,
Headline_a07a506af9b6,https://obfuscated.source.example/e22f52757af61c21,No,Unknown,interview,vinay singh,1493714021,,
Headline_aecd1bf1b0a6,https://obfuscated.source.example/66726d953df3756f,No,Unknown,news bulletin,vinay singh,92966977,,
Headline_bfac0af4beea,https://obfuscated.source.example/1bff8d58866f74cf,No,Unknown,debate,vinay singh,280361562,,
Headline_4f8df15a21d2,https://obfuscated.source.example/b086fa1a6a62ef52,No,Unknown,press conference,vinay singh,394181795,,
Headline_1169e5431199,https://obfuscated.source.example/81c54f950eb9cc94,No,Unknown,special reports,vinay singh,1382289354,,
Headline_dfedde387753,https://obfuscated.source.example/81c54f950eb9cc94,No,Unknown,press conference,vinay singh,777188462,,
Headline_8ae546f0b878,https://obfuscated.source.example/81c54f950eb9cc94,No,Unknown,debate,vinay singh,628396369,,
Headline_811fc949a101,https://obfuscated.source.example/81c54f950eb9cc94,No,Unknown,news bulletin,vinay singh,1629186170,,
Headline_b04e8b06f2ed,https://obfuscated.source.example/81c54f950eb9cc94,No,Unknown,interview,vinay singh,632829632,,
Headline_c3d09186db81,https://obfuscated.source.example/fa5588087574026f,No,Unknown,debate,vinay singh,61104574,,
Headline_1fc48612de29,https://obfuscated.source.example/e2c308256475575a,No,Unknown,debate,vinay singh,551258722,,
Headline_b0f19cb8973c,https://obfuscated.source.example/e4aacaec5f787317,No,Unknown,news bulletin,AB,168324386,,
Headline_7c50e8f2dc16,https://obfuscated.source.example/ff5e58a4deceda7e,No,Unknown,news bulletin,AB,645048990,,
Headline_4f163ea781ee,https://obfuscated.source.example/6981dcf1962fdcb9,No,Unknown,news bulletin,AB,1095617947,,
Headline_7a4920b23fa6,https://obfuscated.source.example/aef577ec7fac18f2,No,Unknown,news bulletin,Abhishek,1150520192,,
Headline_5b4963c41845,https://obfuscated.source.example/91e08ee1f40c106f,No,Unknown,news bulletin,Abhishek,1768747288,,
Headline_6f484224272d,https://obfuscated.source.example/034ec2619457c242,No,Unknown,interview,vikas.s@moolya.com,1081449514,,
Headline_7dab24ee3b43,https://obfuscated.source.example/16e31c9a64cd746f,No,Unknown,interview,vikas.s@moolya.com,1886051813,,
Headline_0f2acc988fd3,https://obfuscated.source.example/b551f8f7c180df80,No,Unknown,special reports,Subhesh,379527763,,
Headline_353acee4c1ff,https://obfuscated.source.example/0193f3487fe5c659,No,Unknown,special reports,Subhesh,171575234,,
Headline_e777da45be66,https://obfuscated.source.example/b5df46cd0ca02b38,No,Unknown,special reports,Subhesh,913386174,,
Headline_2c77e198bd6c,https://obfuscated.source.example/d413143fb3f70011,No,Unknown,special reports,Subhesh,1556038706,,
Headline_4a7b7fd2522e,https://obfuscated.source.example/d997f30cbf42dd7c,No,Unknown,special reports,Subhesh,416690049,,
Headline_f0f9e9048028,https://obfuscated.source.example/09af5db71a523f5b,No,Unknown,special reports,Subhesh,1401835729,,
Headline_38b3d860e987,https://obfuscated.source.example/9369dffd6aef303d,No,Unknown,interview,Subhesh,275902589,,
Headline_4c3e4e7e7937,https://obfuscated.source.example/4611495e418e7dc5,No,Unknown,interview,Subhesh,865432043,,
Headline_5e141af7f942,https://obfuscated.source.example/53d33e70ca57789d,No,Unknown,interview,Subhesh,398126588,,
Headline_5c9031a9f2e4,https://obfuscated.source.example/8c7a2000ae30d4da,No,Unknown,special reports,Subhesh,1972865983,,
Headline_2dc85ea85ee5,https://obfuscated.source.example/c1b85964102d07ed,No,Unknown,interview,Subhesh,1396016073,,
Headline_5c7f6bf6e942,https://obfuscated.source.example/4d2df26add4dc2d8,No,Unknown,interview,vikas.s@moolya.com,236659268,,
Headline_a4efac31d741,https://obfuscated.source.example/b673362b250d61ac,No,Unknown,interview,vikas.s@moolya.com,1539017480,,
Headline_3cdbae472bd2,https://obfuscated.source.example/b898b939177cfb42,No,Unknown,interview,vikas.s@moolya.com,1833498881,,
Headline_14b9e7aa5a01,https://obfuscated.source.example/f6dd6646d5aabc5a,No,Unknown,interview,vikas.s@moolya.com,1991241633,,
Headline_40e687342652,https://obfuscated.source.example/b5dc24f91ea5f8af,No,Unknown,debate,QA-Bhargavi,1220935909,,
Headline_1ad2b93d5f20,https://obfuscated.source.example/fc41477960d4a779,No,Unknown,debate,QA-Bhargavi,1840631996,,
Headline_5304b35a2ed2,https://obfuscated.source.example/9326b45452e93ca8,No,Unknown,debate,QA-Bhargavi,1919335838,,
Headline_2711c281640b,https://obfuscated.source.example/f6ac62ac2fca8ad0,No,Unknown,debate,QA-Bhargavi,605960201,,
Headline_1b47bcd4796d,https://obfuscated.source.example/ed605c16dc3cf3e8,No,Unknown,debate,QA-Bhargavi,1181846641,,
Headline_7a6f95f24969,https://obfuscated.source.example/b542fd8da148209f,No,Unknown,interview,Test User,1338539083,,
Headline_e343fe62535e,https://obfuscated.source.example/1ce35257d1e48ca3,No,Unknown,interview,Test User,1709226659,,
Headline_76851bbf6ad2,https://obfuscated.source.example/0f9d50413208b8b0,No,Unknown,interview,Abhishek,108741109,,
Headline_801c44c94905,https://obfuscated.source.example/8ab66ccce649c61d,No,Unknown,interview,Abhishek,1853188180,,
Headline_e0667a003709,https://obfuscated.source.example/790e92dd434e7529,No,Unknown,interview,Abhishek,283705392,,
Headline_a9506eaa8bbc,https://obfuscated.source.example/e884b38d6e9ef51a,No,Unknown,interview,QA-Aniket,1452690926,,
Headline_72d7d826190e,https://obfuscated.source.example/888f3d8af92b4994,No,Unknown,interview,QA-Aniket,1777585135,,
Headline_39acec04fd59,https://obfuscated.source.example/338b07de5d3f2a9f,No,Unknown,special reports,vikas.s@moolya.com,1546445488,,
Headline_3e3517f4ef97,https://obfuscated.source.example/a2655437f0cfe13e,No,Unknown,special reports,vikas.s@moolya.com,694971780,,
Headline_a458af28c63b,https://obfuscated.source.example/07e965eb7bace198,No,Unknown,special reports,vikas.s@moolya.com,1525933037,,
Headline_a9ad4f636f61,https://obfuscated.source.example/6f3b460c2ed81aca,No,Unknown,special reports,vikas.s@moolya.com,1361033433,,
Headline_c4b9d858b692,https://obfuscated.source.example/5cf37ad4ba61bd93,No,Unknown,special reports,vikas.s@moolya.com,783881916,,
Headline_701c56a37133,https://obfuscated.source.example/49c546faf64b274a,No,Unknown,special reports,vikas.s@moolya.com,1071790036,,
Headline_12ff2aae3200,https://obfuscated.source.example/4210f3e41f9cd353,No,Unknown,special reports,vikas.s@moolya.com,696781804,,
Headline_4be1a0a5cf57,https://obfuscated.source.example/d9a31a2510e03042,No,Unknown,special reports,vikas.s@moolya.com,856993113,,
Headline_f5c98e56c809,https://obfuscated.source.example/7a330a94d551781b,No,Unknown,special reports,vikas.s@moolya.com,924802277,,
Headline_69cc920a316c,https://obfuscated.source.example/b2bfb9a2608b8dbd,No,Unknown,special reports,vikas.s@moolya.com,1318258942,,
Headline_c1124160bf61,https://obfuscated.source.example/c47911633a8379bf,No,Unknown,interview,vikas.s@moolya.com,1151666411,,
Headline_63375b50bc9e,https://obfuscated.source.example/21d0b0fd2e516ac4,No,Unknown,interview,vikas.s@moolya.com,245218329,,
Headline_9c79515f25da,https://obfuscated.source.example/a346ba126f29286b,No,Unknown,interview,vikas.s@moolya.com,1355785799,,
Headline_182604a5b02b,https://obfuscated.source.example/bbe4cf6d2cb66c50,No,Unknown,interview,vikas.s@moolya.com,1473395972,,
Headline_3f00a9926981,https://obfuscated.source.example/18c20c9153dad0b5,No,Unknown,interview,vikas.s@moolya.com,537949949,,
Headline_b1fe963ba074,https://obfuscated.source.example/6cda6062cc67ef4a,No,Unknown,interview,vikas.s@moolya.com,716984590,,
Headline_d913e2f04241,https://obfuscated.source.example/551b4f50c416c7c3,No,Unknown,interview,vikas.s@moolya.com,667910266,,
Headline_80537f88479f,https://obfuscated.source.example/b361f4504bf46fcb,No,Unknown,interview,vikas.s@moolya.com,440359567,,
Headline_1b329beb6bb4,https://obfuscated.source.example/da6348eb46a9b9de,No,Unknown,interview,vikas.s@moolya.com,170927360,,
Headline_2d2765d236dd,https://obfuscated.source.example/eb65f26e41aebdfe,No,Unknown,interview,vikas.s@moolya.com,51187343,,
Headline_0d7138cba02c,https://obfuscated.source.example/194e527c21574e69,No,Unknown,interview,vikas.s@moolya.com,419542436,,
Headline_c95445eaab6b,https://obfuscated.source.example/199a82feabfa7f36,No,Unknown,special reports,vikas.s@moolya.com,599974146,,
,https://obfuscated.source.example/199a82feabfa7f36,No,Unknown,news bulletin,vikas.s@moolya.com,1587831731,,
Headline_a327869fa359,https://obfuscated.source.example/90c10cd7708a79ee,No,Unknown,news bulletin,vikas.s@moolya.com,926578734,,
Headline_9d2db13480da,https://obfuscated.source.example/ce5e12f6b8b1a611,No,Unknown,news bulletin,vikas.s@moolya.com,1678611294,,
Headline_c975747c4001,https://obfuscated.source.example/1a9eb7b3cc564499,No,Unknown,news bulletin,vikas.s@moolya.com,1928602487,,
Headline_79a761db9f5d,https://obfuscated.source.example/23c640aae9086a36,No,Unknown,news bulletin,vikas.s@moolya.com,1972694326,,
Headline_e632b0cc2d1f,https://obfuscated.source.example/f2a10346feeaeefa,No,Unknown,news bulletin,vikas.s@moolya.com,330580116,,
Headline_4ed0eb4f95d7,https://obfuscated.source.example/f1b2345d453e045b,No,Unknown,news bulletin,vikas.s@moolya.com,1586356033,,
Headline_081503c1a518,https://obfuscated.source.example/778a0eb184ace9fc,No,Unknown,news bulletin,vikas.s@moolya.com,733430197,,
Headline_daa5c1487dbe,https://obfuscated.source.example/4c255dbe954faf83,No,Unknown,news bulletin,vikas.s@moolya.com,1017161882,,
Headline_e0559933ab67,https://obfuscated.source.example/79e7fb2f5642c70c,No,Unknown,news bulletin,vikas.s@moolya.com,1379798693,,
Headline_0978c9f82847,https://obfuscated.source.example/b1b19327458c89e1,No,Unknown,news bulletin,vikas.s@moolya.com,4467801,,
Headline_396f8879eb74,https://obfuscated.source.example/cad982634ea2633d,No,Unknown,interview,vinay singh,1050785465,,
Headline_1bde9af27ca6,https://obfuscated.source.example/ed941e17c0f4ec66,No,Unknown,news bulletin,vikas.s@moolya.com,312504125,,
Headline_0069d8152f1c,https://obfuscated.source.example/12a56adf6c593a9e,No,Unknown,news bulletin,vikas.s@moolya.com,1809473530,,
Headline_9da3b3e1e75d,https://obfuscated.source.example/e2badc6d04daa274,No,Unknown,news bulletin,vikas.s@moolya.com,589386085,,
Headline_83c89fb12c5f,https://obfuscated.source.example/419567eb830cc993,No,Unknown,news bulletin,vikas.s@moolya.com,1455303853,,
Headline_83c89fb12c5f,https://obfuscated.source.example/1c35befa267523fc,No,Unknown,press conference,vikas.s@moolya.com,1879741656,,
Headline_7da4e9a547b2,https://obfuscated.source.example/d0db40e369ed3622,No,Unknown,press conference,vikas.s@moolya.com,1619720074,,
Headline_b5c8e011ca85,https://obfuscated.source.example/7edb5c7641b06ab7,No,Unknown,press conference,vikas.s@moolya.com,1511526855,,
Headline_d60bc68fe4a9,https://obfuscated.source.example/93988d1ac31bc2e7,No,Unknown,press conference,vikas.s@moolya.com,1044450055,,
Headline_092c82836d62,https://obfuscated.source.example/451b9caffb3d40a3,No,Unknown,interview,vikas.s@moolya.com,1916196448,,
Headline_31df40f9605b,https://obfuscated.source.example/dfdc1e1d2632adbe,No,Unknown,interview,vikas.s@moolya.com,217199220,,
Headline_b6b558df0bfd,https://obfuscated.source.example/20864915fcda2ae7,No,Unknown,interview,vikas.s@moolya.com,737275078,,
Headline_381c1d7caa0e,https://obfuscated.source.example/7622499c4ca01bc4,No,Unknown,interview,vikas.s@moolya.com,826751807,,
Headline_25b18f6feb14,https://obfuscated.source.example/1daabfe18c11532a,No,Unknown,press conference,vikas.s@moolya.com,1434100197,,
Headline_27fdc7d5a019,https://obfuscated.source.example/c1cd46585a5355db,No,Unknown,press conference,vikas.s@moolya.com,437565972,,
Headline_e8dbcf351b54,https://obfuscated.source.example/15aecae71165a2bc,No,Unknown,news bulletin,vikas.s@moolya.com,1092034759,,
Headline_62cfd8042c39,https://obfuscated.source.example/e23f5473e2221163,No,Unknown,news bulletin,vikas.s@moolya.com,1765749106,,
Headline_929ea9137a58,https://obfuscated.source.example/5e9b069f66beb09a,No,Unknown,news bulletin,vikas.s@moolya.com,562852853,,
Headline_7ac7b8f21094,https://obfuscated.source.example/a49266b72367a14c,No,Unknown,news bulletin,vikas.s@moolya.com,1376569278,,
Headline_934cdd5e2fe8,https://obfuscated.source.example/8cee8dbe8849dcff,No,Unknown,news bulletin,vikas.s@moolya.com,107305812,,
Headline_c60e5f5b632c,https://obfuscated.source.example/a637a503a273b747,No,Unknown,news bulletin,vikas.s@moolya.com,1116841407,,
Headline_fb1fbe9b6821,https://obfuscated.source.example/701d125bf1ff18fb,No,Unknown,news bulletin,vikas.s@moolya.com,948007159,,
Headline_a6935cba7a49,https://obfuscated.source.example/f5662289bf38397e,No,Unknown,news bulletin,vikas.s@moolya.com,209449747,,
Headline_8375dd72f5f8,https://obfuscated.source.example/10e3fccb37616200,No,Unknown,news bulletin,vikas.s@moolya.com,60229895,,
Headline_1dba3efd5223,https://obfuscated.source.example/1558825a17b14da6,No,Unknown,news bulletin,vikas.s@moolya.com,1476303929,,
Headline_c79a8ae04d4a,https://obfuscated.source.example/5b869c4970fe0a64,No,Unknown,news bulletin,vikas.s@moolya.com,454208813,,
Headline_36addfb1a1e2,https://obfuscated.source.example/7e040b46562dbcb3,No,Unknown,news bulletin,vikas.s@moolya.com,1881384990,,
Headline_b46fda4083c6,https://obfuscated.source.example/7f9fffa5fb9c6e07,No,Unknown,news bulletin,vikas.s@moolya.com,566420977,,
Headline_ac4797c118e0,https://obfuscated.source.example/aae1ed8568528241,No,Unknown,news bulletin,vikas.s@moolya.com,1470575864,,
Headline_d27417556a14,https://obfuscated.source.example/2f930670380fb258,No,Unknown,news bulletin,vikas.s@moolya.com,116179548,,
Headline_80a4edc45140,https://obfuscated.source.example/3fd6e9e80c41e29d,No,Unknown,news bulletin,vikas.s@moolya.com,199614447,,
Headline_b3f2813c9fc2,https://obfuscated.source.example/0b899b004488094e,No,Unknown,news bulletin,vikas.s@moolya.com,354479880,,
Headline_1552c7ebfa62,https://obfuscated.source.example/94c9f745a5b3ce57,No,Unknown,news bulletin,vikas.s@moolya.com,392359182,,
Headline_04b13f936978,https://obfuscated.source.example/c0c74dae3357e325,No,Unknown,press conference,vikas.s@moolya.com,789364317,,
Headline_6b055e67e98e,https://obfuscated.source.example/c0c74dae3357e325,No,Unknown,news bulletin,vikas.s@moolya.com,1102288537,,
Headline_26c28794cc68,https://obfuscated.source.example/228e550e2dc9f8c2,No,Unknown,interview,vikas.s@moolya.com,1087137161,,
Headline_83cb9903d8f7,https://obfuscated.source.example/e2c308256475575a,No,Unknown,news bulletin,vikas.s@moolya.com,354055964,,
Headline_30004d186ad5,https://obfuscated.source.example/ff71258e4f83d448,No,Unknown,interview,vikas.s@moolya.com,976900597,,
Headline_04e42755fb72,https://obfuscated.source.example/f6649a1137f3550d,No,Unknown,interview,vikas.s@moolya.com,801398351,,
Headline_b5961112833d,https://obfuscated.source.example/8149e29c9079ffd8,No,Unknown,interview,vikas.s@moolya.com,1587490595,,
Headline_6b560fcb88c6,https://obfuscated.source.example/3eee91c8c5bc4fcf,No,Unknown,interview,vikas.s@moolya.com,808451155,,
Headline_bb72e347259f,https://obfuscated.source.example/1a9c9778b7c8aa58,No,Unknown,interview,vikas.s@moolya.com,813653356,,
Headline_d913e2f04241,https://obfuscated.source.example/494670310682377f,No,Unknown,interview,vikas.s@moolya.com,791341941,,
Headline_759aa35d0b22,https://obfuscated.source.example/dc39eab2086cef20,No,Unknown,interview,vikas.s@moolya.com,1722917412,,
Headline_9cdb849e9f42,https://obfuscated.source.example/dbf22fe3a61dd083,No,Unknown,press conference,vikas.s@moolya.com,244823381,,
Headline_0fc3ef5dc40f,https://obfuscated.source.example/cad982634ea2633d,No,Unknown,speech,vinay singh,1923269446,,
,https://obfuscated.source.example/57583f9fd64a9b53,No,Unknown,interview,vinay singh,377091478,,
Headline_e0bdfd4ccbfe,https://obfuscated.source.example/9389e935a22ebb9c,No,Unknown,news bulletin,vikas.s@moolya.com,1703343528,,
Headline_2a6675dbd326,https://obfuscated.source.example/49feb3e84baf28b2,No,Unknown,news bulletin,vikas.s@moolya.com,1461784295,,
Headline_1626bb637b20,https://obfuscated.source.example/b0cae01f42d0fa0c,No,Unknown,news bulletin,vikas.s@moolya.com,536312924,,
Headline_c2126bd05b9a,https://obfuscated.source.example/c4f3e6340874f6bd,No,Unknown,news bulletin,vikas.s@moolya.com,75154255,,
Headline_ca02f8243c7a,https://obfuscated.source.example/0752f0ef0beee6a4,No,Unknown,news bulletin,vikas.s@moolya.com,109285989,,
